公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减,累计确诊,累计治愈,累计死亡,修改人,修改内容,脚本合并修改备注
2月10日,地区级,安徽,亳州,,2,,,,,,,,,,
2月10日,地区级,安徽,池州,,2,,,,,,,,,,
2月10日,地区级,安徽,滁州,,1,,,,,,,,,,
2月10日,地区级,安徽,阜阳,7,,,,,,,,,,,
2月10日,地区级,安徽,合肥,3,4,1,,,,,,,,,
2月10日,地区级,安徽,淮北,1,1,,,,,,,,,,
2月10日,地区级,安徽,淮南,1,,,,,,,,,,,
2月10日,地区级,安徽,黄山,,,,,,,,,,,,
2月10日,地区级,安徽,六安,2,1,,,,,,,,,,
2月10日,地区级,安徽,马鞍山,1,,,,,,,,,,,
2月10日,地区级,安徽,铜陵,2,,,,,,,,,,,
2月10日,地区级,安徽,芜湖,1,,,,,,,,,,,
2月10日,地区级,安徽,宿州,2,,,,,,,,,,,
2月10日,地区级,安徽,宣城,,,,,,,,,,,,
2月10日,省级,安徽,,30,15,1,,,,,88,4,,,
2月10日,省级,澳门,澳门,,,,,,,,1,,,,
2月10日,地区级,澳门,澳门,,,,,,,,,,,,
2月10日,地区级,北京,昌平,1,,,,,,,,,,,
2月10日,地区级,北京,朝阳,,,,,,,,,,,,
2月10日,地区级,北京,大兴,,,,,,,,,,,,
2月10日,地区级,北京,地区待确认,,4,1,,,,,,,,,
2月10日,地区级,北京,东城,,,,,,,,,,,,
2月10日,地区级,北京,房山,,,,,,,,,,,,
2月10日,地区级,北京,丰台,,,,,,,,,,,,
2月10日,地区级,北京,海淀,3,,,,,,,,,,,
2月10日,地区级,北京,怀柔,,,,,,,,,,,,
2月10日,地区级,北京,门头沟,,,,,,,,,,,,
2月10日,地区级,北京,密云,,,,,,,,,,,,
2月10日,地区级,北京,石景山,,,,,,,,,,,,
2月10日,地区级,北京,顺义,,,,,,,,,,,,
2月10日,地区级,北京,通州,1,,,,,,,,,,,
2月10日,地区级,北京,外地来京,,,,,,,,,,,,
2月10日,地区级,北京,西城,,,,,,,,,,,,
2月10日,地区级,北京,延庆,,,,,,,,,,,,
2月10日,省级,北京,,5,4,1,,,,,48,3,,,
2月10日,地区级,福建,地区待确认,,4,,,,,,,,,,
2月10日,地区级,福建,福州,,,,,,,,,,,,
2月10日,地区级,福建,龙岩,,,,,,,,,,,,
2月10日,地区级,福建,南平,1,,,,,,,,,,,
2月10日,地区级,福建,宁德,,,,,,,,,,,,
2月10日,地区级,福建,莆田,,,,,,,,,,,,
2月10日,地区级,福建,泉州,1,,,,,,,,,,,
2月10日,地区级,福建,三明,,,,,,,,,,,,
2月10日,地区级,福建,厦门,3,,,,,,,,,,,
2月10日,地区级,福建,漳州,1,,,,,,,,,,,
2月10日,省级,福建,,6,4,,,,,,39,,,,
2月10日,地区级,甘肃,白银,,,,,,,,,,,,
2月10日,地区级,甘肃,地区待确认,,5,,,,,,,,,,
2月10日,地区级,甘肃,定西,,,,,,,,,,,,
2月10日,地区级,甘肃,甘南州,,,,,,,,,,,,
2月10日,地区级,甘肃,兰州,2,,,,,,,,,,,
2月10日,地区级,甘肃,临夏,,,,,,,,,,,,
2月10日,地区级,甘肃,陇南,,,,,,,,,,,,
2月10日,地区级,甘肃,平凉,1,,,,,,,,,,,
2月10日,地区级,甘肃,庆阳,,,,,,,,,,,,
2月10日,地区级,甘肃,天水,,,,,,,,,,,,
2月10日,地区级,甘肃,张掖,,,,,,,,,,,,
2月10日,省级,甘肃,,3,5,,,,,,21,2,,,
2月10日,地区级,广东,潮州,,,,,,,,,,,,
2月10日,地区级,广东,地区待确认,,38,,,,,,,,,,
2月10日,地区级,广东,东莞,2,,,,,,,,,,,
2月10日,地区级,广东,佛山,2,,,,,,,,,,,
2月10日,地区级,广东,广州,4,,,,,,,,,,,
2月10日,地区级,广东,河源,,,,,,,,,,,,
2月10日,地区级,广东,惠州,3,,,,,,,,,,,
2月10日,地区级,广东,江门,1,,,,,,,,,,,
2月10日,地区级,广东,揭阳,1,,,,,,,,,,,
2月10日,地区级,广东,茂名,1,,,,,,,,,,,
2月10日,地区级,广东,梅州,,,,,,,,,,,,
2月10日,地区级,广东,清远,,,,,,,,,,,,
2月10日,地区级,广东,汕头,,,,,,,,,,,,
2月10日,地区级,广东,汕尾,,,,,,,,,,,,
2月10日,地区级,广东,韶关,1,,,,,,,,,,,
2月10日,地区级,广东,深圳,7,,,,,,,,,,,
2月10日,地区级,广东,阳江,,,,,,,,,,,,
2月10日,地区级,广东,湛江,,,,,,,,,,,,
2月10日,地区级,广东,肇庆,1,,,,,,,,,,,
2月10日,地区级,广东,中山,2,,,,,,,,,,,
2月10日,地区级,广东,珠海,1,,,,,,,,,,,
2月10日,省级,广东,,26,38,,,,,,181,1,,,
2月10日,地区级,广西,百色,,,,,,,,,,,,
2月10日,地区级,广西,北海,1,1,,,,,,,,,,
2月10日,地区级,广西,防城港,,,,,,,,,,,,
2月10日,地区级,广西,贵港,,,,,,,,,,,,
2月10日,地区级,广西,桂林,,,,,,,,,,,,
2月10日,地区级,广西,河池,,,,,,,,,,,,
2月10日,地区级,广西,贺州,,,,,,,,,,,,
2月10日,地区级,广西,来宾,,,,,,,,,,,,
2月10日,地区级,广西,柳州,,3,,,,,,,,,,
2月10日,地区级,广西,南宁,4,6,,,,,,,,,,
2月10日,地区级,广西,钦州,,,,,,,,,,,,
2月10日,地区级,广西,梧州,,2,,,,,,,,,,
2月10日,地区级,广西,玉林,,,,,,,,,,,,
2月10日,省级,广西,,5,12,,,,,,30,1,,,
2月10日,地区级,贵州,安顺,,,,,,,,,,,,
2月10日,地区级,贵州,毕节,,,,,,,,,,,,
2月10日,地区级,贵州,贵阳,2,,,,,,,,,,,
2月10日,地区级,贵州,六盘水,,,,,,,,,,,,
2月10日,地区级,贵州,黔东南州,2,,,,,,,,,,,
2月10日,地区级,贵州,黔南州,,,,,,,,,,,,
2月10日,地区级,贵州,黔西南州,,,,,,,,,,,,
2月10日,地区级,贵州,铜仁,1,3,,,,,,,,,,
2月10日,地区级,贵州,遵义,4,,,,,,,,,,,
2月10日,省级,贵州,,9,3,,,,,,10,1,,,
2月10日,地区级,海南,保亭,,,,,,,,,,,,
2月10日,地区级,海南,昌江县,,,,,,,,,,,,
2月10日,地区级,海南,澄迈县,,,,,,,,,,,,
2月10日,地区级,海南,儋州,,,,,,,,,,,,
2月10日,地区级,海南,定安县,,,,,,,,,,,,
2月10日,地区级,海南,东方,,,,,,,,,,,,
2月10日,地区级,海南,海口,1,,,,,,,,,,,
2月10日,地区级,海南,乐东,,,,,,,,,,,,
2月10日,地区级,海南,临高县,,,,,,,,,,,,
2月10日,地区级,海南,陵水县,,,,,,,,,,,,
2月10日,地区级,海南,琼海,,,,,,,,,,,,
2月10日,地区级,海南,琼中县,,,,,,,,,,,,
2月10日,地区级,海南,三亚,4,,,,,,,,,,,
2月10日,地区级,海南,万宁,1,,,,,,,,,,,
2月10日,地区级,海南,文昌,,,,,,,,,,,,
2月10日,省级,海南,,6,,,,,,,19,3,,,
2月10日,地区级,河北,保定,4,1,,,,,,,,,,
2月10日,地区级,河北,沧州,4,2,,,,,,,,,,
2月10日,地区级,河北,承德,,,,,,,,,,,,
2月10日,地区级,河北,邯郸,,1,,,,,,,,,,
2月10日,地区级,河北,衡水,,2,,,,,,,,,,
2月10日,地区级,河北,廊坊,2,,,,,,,,,,,
2月10日,地区级,河北,秦皇岛,2,,,,,,,,,,,
2月10日,地区级,河北,石家庄,2,,,,,,,,,,,
2月10日,地区级,河北,唐山,3,,,,,,,,,,,
2月10日,地区级,河北,邢台,,,,,,,,,,,,
2月10日,地区级,河北,张家口,4,,,,,,,,,,,
2月10日,省级,河北,,21,6,,,,,,41,2,,,
2月10日,地区级,河南,安阳,1,,,,,,,,,,,
2月10日,地区级,河南,地区待确认,,29,1,,,,,,,周隆放,出院29,新增治愈数67改为29
2月10日,地区级,河南,鹤壁,1,,,,,,,,,,,
2月10日,地区级,河南,济源示范区,,,,,,,,,,,,
2月10日,地区级,河南,焦作,3,,,,,,,,,,,
2月10日,地区级,河南,开封,1,,,,,,,,,,,
2月10日,地区级,河南,洛阳,1,,,,,,,,,,,
2月10日,地区级,河南,漯河,1,,,,,,,,,,,
2月10日,地区级,河南,南阳,2,,,,,,,,,,,
2月10日,地区级,河南,平顶山,2,,,,,,,,,,,
2月10日,地区级,河南,濮阳,1,,,,,,,,,,,
2月10日,地区级,河南,三门峡,,,,,,,,,,,,
2月10日,地区级,河南,商丘,3,,,,,,,,,,,
2月10日,地区级,河南,新乡,2,,,,,,,,,,,
2月10日,地区级,河南,信阳,8,,,,,,,,,,,
2月10日,地区级,河南,许昌,1,,,,,,,,,,,
2月10日,地区级,河南,郑州,2,,,,,,,,,,,
2月10日,地区级,河南,周口,,,,,,,,,,,,
2月10日,地区级,河南,驻马店,3,,,,,,,,,,,
2月10日,省级,河南,,32,29,1,,,,,198,7,母东生,多了38,新增治愈数67改为29
2月10日,地区级,黑龙江,大庆,1,,,,,,,,,,,
2月10日,地区级,黑龙江,大兴安岭,,,,,,,,,,,,
2月10日,地区级,黑龙江,哈尔滨,18,6,,,,,,,,,,
2月10日,地区级,黑龙江,鹤岗,,,,,,,,,,,,
2月10日,地区级,黑龙江,黑河,,,,,,,,,,,,
2月10日,地区级,黑龙江,鸡西,4,,,,,,,,,,,
2月10日,地区级,黑龙江,佳木斯,1,4,,,,,,,,,,
2月10日,地区级,黑龙江,牡丹江,,,,,,,,,,,,
2月10日,地区级,黑龙江,七台河,1,,,,,,,,,,,
2月10日,地区级,黑龙江,齐齐哈尔,2,,,,,,,,,,,
2月10日,地区级,黑龙江,双鸭山,,,,,,,,,,,,
2月10日,地区级,黑龙江,绥化,2,2,1,,,,,,,周隆放,死亡1,",新增死亡数改为1"
2月10日,地区级,黑龙江,伊春,,,,,,,,,,,,
2月10日,省级,黑龙江,,29,12,1,,,,,27,8,母东生,死亡少了1,",新增死亡数改为1"
2月10日,地区级,湖北,荆门,15,6,1,,,,,,,,,
2月10日,地区级,湖北,恩施州,8,7,2,,,,,,,,,
2月10日,地区级,湖北,黄冈,80,90,7,,,,,,,,,
2月10日,地区级,湖北,黄石,30,15,2,,,,,,,,,
2月10日,地区级,湖北,鄂州,65,13,2,,,,,,,,,
2月10日,地区级,湖北,荆州,30,10,2,,,,,,,,,
2月10日,地区级,湖北,潜江,5,,1,,,,,,,,,
2月10日,地区级,湖北,神农架,,,,,,,,,,,,
2月10日,地区级,湖北,十堰,24,13,1,,,,,,,,,
2月10日,地区级,湖北,随州,46,3,2,,,,,,,,,
2月10日,地区级,湖北,天门,44,2,,,,,,,,,,
2月10日,地区级,湖北,武汉,1552,162,67,,,,,,,,,
2月10日,地区级,湖北,仙桃,22,25,4,,,,,,,,,
2月10日,地区级,湖北,咸宁,8,7,1,,,,,,,,,
2月10日,地区级,湖北,襄阳,44,7,3,,,,,,,,,
2月10日,地区级,湖北,孝感,101,58,8,,,,,,,,,
2月10日,地区级,湖北,宜昌,23,9,,,,,,,,,,
2月10日,省级,湖北,,2097,427,103,,,,,2222,974,,,
2月10日,地区级,湖南,常德,1,,,,,,,,,,,
2月10日,地区级,湖南,郴州,1,5,,,,,,,,,,
2月10日,地区级,湖南,衡阳,,2,,,,,,,,,,
2月10日,地区级,湖南,怀化,,,,,,,,,,,,
2月10日,地区级,湖南,娄底,3,4,,,,,,,,,,
2月10日,地区级,湖南,邵阳,2,1,,,,,,,,,,
2月10日,地区级,湖南,湘潭,1,,,,,,,,,,,
2月10日,地区级,湖南,湘西自治州,,2,,,,,,,,,,
2月10日,地区级,湖南,益阳,1,1,,,,,,,,,,
2月10日,地区级,湖南,永州,1,,,,,,,,,,,
2月10日,地区级,湖南,岳阳,10,4,,,,,,,,,,
2月10日,地区级,湖南,张家界,,1,,,,,,,,,,
2月10日,地区级,湖南,长沙,6,6,,,,,,,,,,
2月10日,地区级,湖南,株洲,7,1,,,,,,,,,,
