序号,统计级别,数据起始时间,数据结束时间,国家,省份,城市,区县,新增确诊人数,新增疑似人数,新增治愈人数,新增死亡人数,累计确诊人数,累计疑似人数,累计治愈人数,累计死亡人数,核减人数,累计核减人数,数据源,数据发布时间,数据源文本,数据源链接,数据间接发布时间,数据间接发布来源,数据间接发布来源链接,数据收集时间,数据收集方式,数据收集人员/程序姓名,数据是否核查,数据首次核查时间,数据首次核查方式,数据首次核查人员/程序姓名,数据首次核查状态,更正人员,更正时间,数据再次核查时间,数据再次核查方式,数据再次核查人员/程序姓名,数据再次核查状态,备注
130,地区级,2020/2/8,2020/2/9,中国,河南省,南阳市,桐柏县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
131,地区级,2020/2/8,2020/2/9,中国,河南省,南阳市,邓州市,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
132,城市级,2020/2/8,2020/2/9,中国,河南省,南阳市,,5,,,,133,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
133,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,梁园区,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
134,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,睢阳区,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
135,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,民权县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
136,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,睢县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
137,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,宁陵县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
138,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,柘城县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
139,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,虞城县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
140,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,夏邑县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
141,地区级,2020/2/8,2020/2/9,中国,河南省,商丘市,永城市,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
142,城市级,2020/2/8,2020/2/9,中国,河南省,商丘市,,7,,,,82,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
143,地区级,2020/2/8,2020/2/9,中国,河南省,信阳市,浉河区,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
144,地区级,2020/2/8,2020/2/9,中国,河南省,信阳市,平桥区,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
145,地区级,2020/2/8,2020/2/9,中国,河南省,信阳市,罗山县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
146,地区级,2020/2/8,2020/2/9,中国,河南省,信阳市,光山县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
147,地区级,2020/2/8,2020/2/9,中国,河南省,信阳市,新县,,,,,,,,,,,河南卫健委,2020/2/9 11:00,"2020年2月8日0-24时，河南省新增新型冠状病毒肺炎确诊病例53例,新增出院病例34例，新增死亡病例2例。新增确诊病例中，信阳市13例、商丘市7例（含永城市2例）、郑州市6例、南阳市5例、鹤壁市4例、焦作市4例、开封市3例、驻马店市3例、平顶山市2例、濮阳市2例、安阳市1例、许昌市1例、漯河市1例、新乡市1例（含长垣市1例）。

截至2月8日24时，全省累计报告新型冠状病毒肺炎确诊病例1033例（永城市7日病例核减1例），现有重症病例64例，现有危重病例26例，累计死亡病例6例，累计治愈病例131例。其中：确诊病例中，信阳市205例（含固始县18例）、南阳市133例（含邓州市17例）、郑州市126例（含巩义市8例）、驻马店市116例（含新蔡县10例）、商丘市82例（含永城市14例）、周口市62例（含鹿邑县6例）、平顶山市50例（含汝州市1例）、安阳市44例（含滑县2例）、新乡市44例（含长垣市5例）、许昌市31例、漯河市30例、洛阳市25例、开封市24例（含兰考县5例）、焦作市24例、鹤壁市17例、濮阳市9例、三门峡市7例、济源示范区4例。

目前累计追踪到密切接触者21308人，2月8日已解除观察3618人，诊断为疑似52人，共有10178人正在接受医学观察。",http://wsjkw.henan.gov.cn/contents/854/48204.shtml,,,,2020/2/9 15:00,手动,莫纯谊,是,2020/2/9 16:00,手动,莫纯谊,核查通过,莫纯谊,2020/2/10 0:17,,,,,
