公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数
1月24日,地区级,天津,河东区,1.0,,,,,,,,
1月24日,省级,天津,,3.0,,,,,,,,
1月24日,省级,西藏,,,,,,,,,,
1月24日,地区级,香港,香港,3.0,,,,,,,,
1月24日,省级,香港,,3.0,,,,,,,,
1月24日,地区级,新疆,乌鲁木齐,1.0,,,,,,,,
1月24日,省级,新疆,,1.0,,,,,,,,
1月24日,地区级,云南,昆明,1.0,,,,,,,,
1月24日,地区级,云南,丽江,1.0,,,,,,,,
1月24日,地区级,云南,西双版纳州,1.0,,,,,,,,
1月24日,省级,云南,,3.0,,,,,,,,
1月24日,地区级,浙江,杭州,6.0,,,,,,,,
1月24日,地区级,浙江,嘉兴,1.0,,,,,,,,
1月24日,地区级,浙江,金华,1.0,,,,,,,,
1月24日,地区级,浙江,宁波,1.0,,,,,,,,
1月24日,地区级,浙江,绍兴,3.0,,,,,,,,
1月24日,地区级,浙江,台州,2.0,,,,,,,,
1月24日,地区级,浙江,温州,4.0,,,,,,,,
1月24日,地区级,浙江,舟山,1.0,,,,,,,,
1月24日,省级,浙江,,19.0,,,,,,,1.0,
1月24日,地区级,重庆,璧山区,2.0,,,,,,,,
1月24日,地区级,重庆,城口县,1.0,,,,,,,,
1月24日,地区级,重庆,大渡口区,1.0,,,,,,,,
1月24日,地区级,重庆,丰都县,1.0,,,,,,,,
1月24日,地区级,重庆,合川区,2.0,,,,,,,,
1月24日,地区级,重庆,九龙坡区,1.0,,,,,,,,
1月24日,地区级,重庆,开州区,2.0,,,,,,,,
1月24日,地区级,重庆,梁平区,1.0,,,,,,,,
1月24日,地区级,重庆,两江新区,2.0,,,,,,,,
1月24日,地区级,重庆,石柱县,3.0,,,,,,,,
1月24日,地区级,重庆,万州区,7.0,,,,,,,,
1月24日,地区级,重庆,巫溪县,1.0,,,,,,,,
1月24日,地区级,重庆,永川区,1.0,,,,,,,,
1月24日,地区级,重庆,云阳县,1.0,,,,,,,,
1月24日,地区级,重庆,长寿区,2.0,,,,,,,,
1月24日,地区级,重庆,忠县,2.0,,,,,,,,
1月24日,省级,重庆,,30.0,,,,,,,,
1月24日,国家级,,,457.0,3.0,16.0,,,,,,
1月25日,地区级,安徽,安庆,1.0,,,,,,,,
1月25日,地区级,安徽,亳州,2.0,,,,,,,,
1月25日,地区级,安徽,阜阳,3.0,,,,,,,,
1月25日,地区级,安徽,合肥,3.0,,,,,,,,
1月25日,地区级,安徽,淮北,1.0,,,,,,,,
1月25日,地区级,安徽,淮南,1.0,,,,,,,,
1月25日,地区级,安徽,黄山,1.0,,,,,,,,
1月25日,地区级,安徽,六安,1.0,,,,,,,,
1月25日,地区级,安徽,马鞍山,3.0,,,,,,,,
1月25日,地区级,安徽,芜湖,2.0,,,,,,,,
1月25日,地区级,安徽,宿州,2.0,,,,,,,,
1月25日,地区级,安徽,宣城,1.0,,,,,,,,
1月25日,省级,安徽,,21.0,,,,,,,,
1月25日,地区级,澳门,澳门,,,,,,,,,
1月25日,省级,澳门,,,,,,,,,,
1月25日,地区级,北京,昌平,2.0,,,,,,,,
1月25日,地区级,北京,朝阳,2.0,,,,,,,,
1月25日,地区级,北京,大兴,,1.0,,,,,,,
1月25日,地区级,北京,东城,1.0,,,,,,,,
1月25日,地区级,北京,丰台,1.0,,,,,,,,
1月25日,地区级,北京,海淀,5.0,,,,,,,,
1月25日,地区级,北京,通州,1.0,,,,,,,,
1月25日,地区级,北京,西城,1.0,,,,,,,,
1月25日,省级,北京,,13.0,1.0,,,,,,2.0,
1月25日,地区级,福建,福州,1.0,,,,,,,,
1月25日,地区级,福建,宁德,1.0,,,,,,,,
1月25日,地区级,福建,泉州,2.0,,,,,,,,
1月25日,地区级,福建,三明,1.0,,,,,,,,
1月25日,地区级,福建,漳州,3.0,,,,,,,,
1月25日,省级,福建,,8.0,,,,,,,,
1月25日,地区级,甘肃,定西,1.0,,,,,,,,
1月25日,地区级,甘肃,兰州,2.0,,,,,,,,
1月25日,省级,甘肃,,3.0,,,,,,,,
1月25日,地区级,广东,东莞,1.0,,,,,,,,
1月25日,地区级,广东,佛山,1.0,,,,,,,,
1月25日,地区级,广东,惠州,1.0,,,,,,,,
1月25日,地区级,广东,揭阳,3.0,,,,,,,,
1月25日,地区级,广东,清远,1.0,,,,,,,,
1月25日,地区级,广东,汕头,1.0,,,,,,,,
1月25日,地区级,广东,深圳,7.0,,,,,,,,
1月25日,地区级,广东,阳江,1.0,,,,,,,,
1月25日,地区级,广东,湛江,2.0,,,,,,,,
1月25日,地区级,广东,肇庆,2.0,,,,,,,,
1月25日,省级,广东,,20.0,,,,,,,,
1月25日,地区级,广西,百色,1.0,,,,,,,,
1月25日,地区级,广西,北海,1.0,,,,,,,,
1月25日,地区级,广西,桂林,5.0,,,,,,,,
1月25日,地区级,广西,柳州,1.0,,,,,,,,
1月25日,地区级,广西,南宁,1.0,,,,,,,,
1月25日,地区级,广西,梧州,1.0,,,,,,,,
1月25日,省级,广西,,10.0,,,,,,,,
1月25日,地区级,贵州,黔西南州,1.0,,,,,,,,
1月25日,省级,贵州,,1.0,,,,,,,,
1月25日,地区级,海南,澄迈县,1.0,,,,,,,,
1月25日,地区级,海南,陵水县,1.0,,,,,,,,
1月25日,地区级,海南,三亚,3.0,,,,,,,,
1月25日,省级,海南,,5.0,,,,,,,,
1月25日,地区级,河北,保定,2.0,,,,,,,,
1月25日,地区级,河北,邯郸,2.0,,,,,,,,
1月25日,地区级,河北,石家庄,1.0,,,,,,,,
1月25日,省级,河北,,5.0,,,,,,,,1.0
1月25日,地区级,河南,安阳,3.0,,,,,,,,
1月25日,地区级,河南,漯河,3.0,,,,,,,,
1月25日,地区级,河南,南阳,,,1.0,,,,,,
1月25日,地区级,河南,南阳,7.0,,,,,,,,
1月25日,地区级,河南,平顶山,1.0,,,,,,,,
1月25日,地区级,河南,三门峡,1.0,,,,,,,,
1月25日,地区级,河南,新乡,2.0,,,,,,,,
1月25日,地区级,河南,信阳,16.0,,,,,,,,
1月25日,地区级,河南,郑州,12.0,,,,,,,,
1月25日,地区级,河南,周口,1.0,,,,,,,,
1月25日,地区级,河南,驻马店,5.0,,,,,,,,
1月25日,省级,河南,,51.0,,1.0,,,,,,1.0
1月25日,地区级,黑龙江,大庆,2.0,,,,,,,,
1月25日,地区级,黑龙江,哈尔滨,2.0,,,,,,,,
1月25日,地区级,黑龙江,齐齐哈尔,1.0,,,,,,,,
1月25日,地区级,黑龙江,绥化,1.0,,,,,,,,
1月25日,省级,黑龙江,,6.0,,,,,,,,1.0
1月25日,地区级,湖北,恩施州,6.0,,,,,,,,
1月25日,地区级,湖北,黄冈,58.0,2.0,2.0,,,,,,
1月25日,地区级,湖北,黄石,31.0,,1.0,,,,,,
1月25日,地区级,湖北,荆门,17.0,,1.0,,,,,,
1月25日,地区级,湖北,荆州,23.0,,2.0,,,,,,
1月25日,地区级,湖北,十堰,15.0,,,,,,,,
1月25日,地区级,湖北,随州,31.0,,,,,,,,
1月25日,地区级,湖北,天门,2.0,,,,,,,,
1月25日,地区级,湖北,武汉,46.0,8.0,7.0,,,,,,
1月25日,地区级,湖北,仙桃,1.0,,,,,,,,
1月25日,地区级,湖北,咸宁,43.0,,,,,,,,
1月25日,地区级,湖北,襄阳,2.0,,,,,,,,
1月25日,地区级,湖北,孝感,29.0,,,,,,,,
1月25日,地区级,湖北,宜昌,19.0,,,,,,,,
1月25日,省级,湖北,,323.0,10.0,13.0,,,,,42.0,52.0
1月25日,地区级,湖南,常德,4.0,,,,,,,,
1月25日,地区级,湖南,郴州,2.0,,,,,,,,
1月25日,地区级,湖南,怀化,3.0,,,,,,,,
1月25日,地区级,湖南,湘潭,1.0,,,,,,,,
1月25日,地区级,湖南,湘西自治州,3.0,,,,,,,,
1月25日,地区级,湖南,岳阳,1.0,,,,,,,,
1月25日,地区级,湖南,长沙,10.0,,,,,,,,
1月25日,地区级,湖南,株洲,2.0,,,,,,,,
1月25日,省级,湖南,,26.0,,,,,,,,
1月25日,省级,吉林,,,,,,,,,,
1月25日,地区级,江苏,淮安,1.0,,,,,,,,
1月25日,地区级,江苏,连云港,2.0,,,,,,,,
1月25日,地区级,江苏,南京,3.0,,,,,,,,
1月25日,地区级,江苏,南通,1.0,,,,,,,,
1月25日,地区级,江苏,苏州,4.0,,,,,,,,
1月25日,地区级,江苏,泰州,1.0,,,,,,,,
1月25日,地区级,江苏,无锡,1.0,,,,,,,,
1月25日,省级,江苏,,13.0,,,,,,,1.0,
1月25日,地区级,江西,抚州,2.0,,,,,,,,
1月25日,地区级,江西,赣州,5.0,,,,,,,,
1月25日,地区级,江西,吉安,1.0,,,,,,,,
1月25日,地区级,江西,南昌,1.0,,,,,,,,
1月25日,地区级,江西,萍乡,1.0,,,,,,,,
1月25日,地区级,江西,上饶,4.0,,,,,,,,
1月25日,地区级,江西,宜春,4.0,,,,,,,,
1月25日,省级,江西,,18.0,,,,,,,,
1月25日,地区级,辽宁,大连,2.0,,,,,,,,
1月25日,地区级,辽宁,沈阳,2.0,,,,,,,,
1月25日,地区级,辽宁,营口,1.0,,,,,,,,
1月25日,省级,辽宁,,5.0,,,,,,,,
1月25日,地区级,内蒙古,赤峰,1.0,,,,,,,,
1月25日,地区级,内蒙古,鄂尔多斯,2.0,,,,,,,,
1月25日,地区级,内蒙古,呼伦贝尔,1.0,,,,,,,,
1月25日,地区级,内蒙古,锡林郭勒,1.0,,,,,,,,
1月25日,省级,内蒙古,,5.0,,,,,,,,
1月25日,地区级,宁夏,银川,1.0,,,,,,,,
1月25日,省级,宁夏,,1.0,,,,,,,,
1月25日,地区级,青海,西宁,1.0,,,,,,,,
1月25日,省级,青海,,1.0,,,,,,,,
1月25日,地区级,山东,滨州,1.0,,,,,,,,
1月25日,地区级,山东,德州,2.0,,,,,,,,
1月25日,地区级,山东,菏泽,1.0,,,,,,,,
1月25日,地区级,山东,济南,1.0,,,,,,,,
1月25日,地区级,山东,济宁,,,,,,,,,
1月25日,地区级,山东,济宁,2.0,,,,,,,,
1月25日,地区级,山东,临沂,4.0,,,,,,,,
1月25日,地区级,山东,青岛,2.0,,,,,,,,
1月25日,地区级,山东,日照,2.0,,,,,,,,
1月25日,地区级,山东,威海,1.0,,,,,,,,
1月25日,地区级,山东,潍坊,1.0,,,,,,,,
1月25日,地区级,山东,淄博,1.0,,,,,,,,
1月25日,省级,山东,,18.0,,,,,,,,
1月25日,地区级,山西,晋中,2.0,,,,,,,,
1月25日,地区级,山西,阳泉,1.0,,,,,,,,
1月25日,省级,山西,,3.0,,,,,,,,
1月25日,地区级,陕西,汉中,1.0,,,,,,,,
1月25日,地区级,陕西,铜川,2.0,,,,,,,,
1月25日,地区级,陕西,西安,4.0,,,,,,,,
1月25日,省级,陕西,,7.0,,,,,,,,
1月25日,地区级,上海,外地来沪,,,1.0,,,,,,
1月25日,地区级,上海,地区待确认,7.0,,,,,,,,
1月25日,省级,上海,,7.0,,1.0,,,,,1.0,1.0
1月25日,地区级,四川,成都,6.0,,,,,,,,
