公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,新增无症状感染人数,新增无症状感染治愈人数,新增无症状感染死亡人数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数,累计无症状感染人数,累计无症状感染治愈人数,累计无症状感染死亡人数
2月22日,地区级,湖南,郴州,,1.0,,,,,,,,39.0,31.0,,,,
2月22日,地区级,湖南,永州,,2.0,,,,,,,,43.0,37.0,,,,
2月22日,地区级,湖南,怀化,,,,,,,,,,40.0,38.0,,,,
2月22日,地区级,湖南,娄底,,,,,,,,-1.0,,76.0,54.0,,,,
2月22日,地区级,湖南,湘西自治州,,,,,,,,,,8.0,8.0,,,,
2月22日,省级,湖南,,3.0,35.0,,,,,,-1.0,,1016.0,704.0,4.0,,,
2月22日,地区级,江苏,南京,,,,,,,,,,93.0,52.0,,,,
2月22日,地区级,江苏,无锡,,2.0,,,,,,,,55.0,39.0,,,,
2月22日,地区级,江苏,徐州,,5.0,,,,,,,,79.0,63.0,,,,
2月22日,地区级,江苏,常州,,,,,,,,,,51.0,36.0,,,,
2月22日,地区级,江苏,苏州,,7.0,,,,,,,,87.0,49.0,,,,
2月22日,地区级,江苏,南通,,4.0,,,,,,,,40.0,32.0,,,,
2月22日,地区级,江苏,连云港,,,,,,,,,,48.0,22.0,,,,
2月22日,地区级,江苏,淮安,,3.0,,,,,,,,66.0,38.0,,,,
2月22日,地区级,江苏,盐城,,,,,,,,,,27.0,20.0,,,,
2月22日,地区级,江苏,扬州,,2.0,,,,,,,,23.0,17.0,,,,
2月22日,地区级,江苏,镇江,,1.0,,,,,,,,12.0,10.0,,,,
2月22日,地区级,江苏,泰州,,,,,,,,,,37.0,25.0,,,,
2月22日,地区级,江苏,宿迁,,,,,,,,,,13.0,8.0,,,,
2月22日,地区级,江苏,地区待确认,,,,,,,,,,,,,,,
2月22日,省级,江苏,,,24.0,,,,,,,,631.0,411.0,,,,
2月22日,地区级,江西,南昌,,16.0,,,,,,,,229.0,178.0,,,,
2月22日,地区级,江西,景德镇,,,,,,,,,,6.0,3.0,,,,
2月22日,地区级,江西,萍乡,,2.0,,,,,,,,33.0,13.0,,,,
2月22日,地区级,江西,九江,,4.0,,,,,,,,118.0,51.0,,,,
2月22日,地区级,江西,新余,,8.0,,,,,,,,130.0,95.0,,,,
2月22日,地区级,江西,鹰潭,,2.0,,,,,,,,18.0,6.0,,,,
2月22日,地区级,江西,赣州,,7.0,,,,,,,,76.0,47.0,1.0,,,
2月22日,地区级,江西,吉安,,,,,,,,,,22.0,11.0,,,,
2月22日,地区级,江西,宜春,,14.0,,,,,,,,106.0,72.0,,,,
2月22日,地区级,江西,抚州,,1.0,,,,,,,,72.0,47.0,,,,
2月22日,地区级,江西,上饶,,13.0,,,,,,,,123.0,88.0,,,,
2月22日,地区级,江西,赣江新区,,,,,,,,,,1.0,,,,,
2月22日,省级,江西,,,67.0,,,,,,,,934.0,611.0,1.0,,,
2月22日,地区级,吉林,长春,,4.0,,,,,,,,45.0,26.0,,,,
2月22日,地区级,吉林,吉林,,1.0,,,,,,,,5.0,5.0,,,,
2月22日,地区级,吉林,四平,,1.0,,,,,,,,21.0,12.0,1.0,,,
2月22日,地区级,吉林,辽源,,,,,,,,,,7.0,1.0,,,,
2月22日,地区级,吉林,通化,,,,,,,,,,5.0,2.0,,,,
2月22日,地区级,吉林,白山,,,,,,,,,,,,,,,
2月22日,地区级,吉林,松原,,,,,,,,,,2.0,2.0,,,,
2月22日,地区级,吉林,白城,,,,,,,,,,1.0,,,,,
2月22日,地区级,吉林,延边,,,,,,,,,,5.0,4.0,,,,
2月22日,省级,吉林,,,6.0,,,,,,,,91.0,52.0,1.0,,,
2月22日,地区级,辽宁,沈阳,,1.0,,,,,,,,28.0,16.0,,,,
2月22日,地区级,辽宁,大连,,,,,,,,,,19.0,9.0,,,,
2月22日,地区级,辽宁,鞍山,,,,,,,,,,4.0,,,,,
2月22日,地区级,辽宁,抚顺,,,,,,,,,,,,,,,
2月22日,地区级,辽宁,本溪,,,,,,,,,,3.0,3.0,,,,
2月22日,地区级,辽宁,丹东,,,,,,,,,,7.0,6.0,,,,
2月22日,地区级,辽宁,锦州,,1.0,,,,,,,,12.0,9.0,,,,
2月22日,地区级,辽宁,营口,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,辽宁,阜新,,,,,,,,,,8.0,6.0,,,,
2月22日,地区级,辽宁,辽阳,,,,,,,,,,3.0,3.0,,,,
2月22日,地区级,辽宁,盘锦,,,,,,,,,,11.0,5.0,,,,
2月22日,地区级,辽宁,铁岭,,,,,,,,,,7.0,2.0,,,,
2月22日,地区级,辽宁,朝阳市,,,,,,,,,,6.0,3.0,,,,
2月22日,地区级,辽宁,葫芦岛,,,,,,,,,,12.0,5.0,1.0,,,
2月22日,省级,辽宁,,,2.0,,,,,,,,121.0,68.0,1.0,,,
2月22日,地区级,内蒙古,通辽,,,,,,,,,,7.0,1.0,,,,
2月22日,地区级,内蒙古,鄂尔多斯,,,,,,,,,,11.0,7.0,,,,
2月22日,地区级,内蒙古,包头,,2.0,,,,,,,,11.0,4.0,,,,
2月22日,地区级,内蒙古,赤峰,,,,,,,,,,9.0,3.0,,,,
2月22日,地区级,内蒙古,巴彦淖尔,,,,,,,,,,8.0,3.0,,,,
2月22日,地区级,内蒙古,锡林郭勒,,,,,,,,,,9.0,1.0,,,,
2月22日,地区级,内蒙古,呼和浩特,,,,,,,,,,7.0,2.0,,,,
2月22日,地区级,内蒙古,呼伦贝尔,,2.0,,,,,,,,7.0,4.0,,,,
2月22日,地区级,内蒙古,乌兰察布,,,,,,,,,,3.0,1.0,,,,
2月22日,地区级,内蒙古,兴安盟,,,,,,,,,,1.0,,,,,
2月22日,地区级,内蒙古,乌海,,,,,,,,,,2.0,,,,,
2月22日,省级,内蒙古,,,4.0,,,,,,,,75.0,26.0,,,,
2月22日,地区级,宁夏,银川,,,,,,,,,,33.0,28.0,,,,
2月22日,地区级,宁夏,吴忠,,,,,,,,,,28.0,12.0,,,,
2月22日,地区级,宁夏,固原,,,,,,,,,,5.0,3.0,,,,
2月22日,地区级,宁夏,中卫,,,,,,,,,,3.0,3.0,,,,
2月22日,地区级,宁夏,宁东,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,宁夏,石嘴山,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,宁夏,地区待确认,,,,,,,,,,,,,,,
2月22日,省级,宁夏,,,,,,,,,,,71.0,48.0,,,,
2月22日,地区级,青海,西宁,,,,,,,,,,15.0,15.0,,,,
2月22日,地区级,青海,海东,,,,,,,,,,,,,,,
2月22日,地区级,青海,海北州,,,,,,,,,,3.0,3.0,,,,
2月22日,地区级,青海,黄南州,,,,,,,,,,,,,,,
2月22日,地区级,青海,海南州,,,,,,,,,,,,,,,
2月22日,地区级,青海,果洛州,,,,,,,,,,,,,,,
2月22日,地区级,青海,玉树州,,,,,,,,,,,,,,,
2月22日,地区级,青海,海西州,,,,,,,,,,,,,,,
2月22日,地区级,青海,地区待确认,,,,,,,,,,,,,,,
2月22日,省级,青海,,,,,,,,,,,18.0,18.0,,,,
2月22日,国家级,,,648.0,2230.0,97.0,,,,,,,76936.0,22888.0,2442.0,,,
2月22日,地区级,陕西,西安,,6.0,,,,,,,,120.0,65.0,1.0,,,
2月22日,地区级,陕西,宝鸡,,,,,,,,,,13.0,11.0,,,,
2月22日,地区级,陕西,咸阳,,,,,,,,,,18.0,14.0,,,,
2月22日,地区级,陕西,铜川,,,,,,,,,,8.0,8.0,,,,
2月22日,地区级,陕西,渭南,,2.0,,,,,,,,16.0,6.0,,,,
2月22日,地区级,陕西,延安,,2.0,,,,,,,,8.0,8.0,,,,
2月22日,地区级,陕西,榆林,,,,,,,,,,3.0,3.0,,,,
2月22日,地区级,陕西,汉中,,,,,,,,,,26.0,10.0,,,,
2月22日,地区级,陕西,安康,,,,,,,,,,26.0,15.0,,,,
2月22日,地区级,陕西,商洛,,,,,,,,,,7.0,4.0,,,,
2月22日,地区级,陕西,地区待确认,,3.0,,,,,,,,,9.0,,,,
2月22日,省级,陕西,,,13.0,,,,,,,,245.0,153.0,1.0,,,
2月22日,地区级,山东,济南,,2.0,,,,,,,,47.0,24.0,,,,
2月22日,地区级,山东,青岛,,,,,,,,,,59.0,34.0,1.0,,,
2月22日,地区级,山东,淄博,,4.0,,,,,,,,30.0,14.0,,,,
2月22日,地区级,山东,枣庄,,1.0,,,,,,,,24.0,15.0,,,,
2月22日,地区级,山东,东营,,,,,,,,,,,,,,,
2月22日,地区级,山东,烟台,,1.0,,,,,,,,47.0,19.0,,,,
2月22日,地区级,山东,潍坊,,1.0,,,,,,,,44.0,18.0,,,,
2月22日,地区级,山东,济宁,4.0,2.0,,,,,,,,57.0,31.0,,,,
2月22日,地区级,山东,泰安,,3.0,,,,,,,,35.0,21.0,1.0,,,
2月22日,地区级,山东,威海,,1.0,,,,,,,,38.0,21.0,,,,
2月22日,地区级,山东,日照,,1.0,,,,,,,,16.0,10.0,,,,
2月22日,地区级,山东,临沂,,,,,,,,,,49.0,44.0,,,,
2月22日,地区级,山东,德州,,1.0,,,,,,,,37.0,12.0,2.0,,,
2月22日,地区级,山东,聊城,,,,,,,,,,38.0,22.0,,,,
2月22日,地区级,山东,滨州,,,,,,,,,,15.0,11.0,,,,
2月22日,地区级,山东,菏泽,,1.0,,,,,,,,18.0,15.0,,,,
2月22日,地区级,山东,任城监狱,,,,,,,,,,200.0,,,,,
2月22日,省级,山东,,4.0,18.0,,,,,,,,754.0,311.0,4.0,,,
2月22日,地区级,上海,外地来沪,1.0,4.0,,,,,,,,111.0,77.0,1.0,,,
2月22日,地区级,上海,徐汇,,3.0,,,,,,,,18.0,13.0,,,,
2月22日,地区级,上海,浦东,,1.0,,,,,,,,60.0,43.0,,,,
2月22日,地区级,上海,宝山,,,,,,,,,,21.0,10.0,,,,
2月22日,地区级,上海,闵行,,,,,,,,,,19.0,15.0,,,,
2月22日,地区级,上海,静安,,1.0,,,,,,,,16.0,11.0,,,,
2月22日,地区级,上海,松江,,2.0,,,,,,,,14.0,9.0,,,,
2月22日,地区级,上海,长宁,,1.0,,,,,,,,13.0,11.0,,,,
2月22日,地区级,上海,普陀,,1.0,,,,,,,,11.0,8.0,,,,
2月22日,地区级,上海,杨浦,,1.0,,,,,,,,9.0,5.0,,,,
2月22日,地区级,上海,嘉定,,,,,,,,,,9.0,3.0,,,,
2月22日,地区级,上海,奉贤,,2.0,,,,,,,,9.0,5.0,,,,
2月22日,地区级,上海,虹口,,,,,,,,,,7.0,5.0,,,,
2月22日,地区级,上海,黄浦,,,,,,,,,,6.0,3.0,,,,
2月22日,地区级,上海,青浦,,,,,,,,,,5.0,5.0,,,,
2月22日,地区级,上海,金山,,,,,,,,,,3.0,2.0,,,,
2月22日,地区级,上海,崇明,,,,,,,,,,4.0,2.0,,,,
2月22日,地区级,上海,地区待确认,,,,,,,,,,,,,,,
2月22日,省级,上海,,1.0,16.0,,,,,,,,335.0,227.0,3.0,,,
2月22日,地区级,山西,太原,,,,,,,,,,20.0,12.0,,,,
2月22日,地区级,山西,大同,,,,,,,,,,12.0,6.0,,,,
2月22日,地区级,山西,阳泉,,1.0,,,,,,,,4.0,3.0,,,,
2月22日,地区级,山西,长治,,,,,,,,,,8.0,3.0,,,,
2月22日,地区级,山西,晋城,,1.0,,,,,,,,10.0,5.0,,,,
2月22日,地区级,山西,朔州,,,,,,,,,,8.0,3.0,,,,
2月22日,地区级,山西,晋中,,1.0,,,,,,,,36.0,22.0,,,,
2月22日,地区级,山西,运城,,,,,,,,,,19.0,16.0,,,,
2月22日,地区级,山西,忻州,,,,,,,,,,7.0,4.0,,,,
2月22日,地区级,山西,临汾,,,,,,,,,,2.0,1.0,,,,
2月22日,地区级,山西,吕梁,,,,,,,,,,6.0,6.0,,,,
2月22日,地区级,山西,地区待确认,,,,,,,,,,,,,,,
2月22日,省级,山西,,,3.0,,,,,,,,132.0,81.0,,,,
2月22日,地区级,四川,成都,,3.0,,,,,,,,143.0,78.0,3.0,,,
2月22日,地区级,四川,自贡,,,,,,,,,,9.0,7.0,,,,
2月22日,地区级,四川,攀枝花,,3.0,,,,,,,,16.0,16.0,,,,
2月22日,地区级,四川,泸州,,,,,,,,,,24.0,6.0,,,,
2月22日,地区级,四川,德阳,,1.0,,,,,,,,18.0,6.0,,,,
2月22日,地区级,四川,绵阳,,,,,,,,,,22.0,12.0,,,,
2月22日,地区级,四川,广元,,,,,,,,,,6.0,5.0,,,,
2月22日,地区级,四川,遂宁,,,,,,,,,,17.0,10.0,,,,
2月22日,地区级,四川,内江,,,,,,,,,,22.0,10.0,,,,
2月22日,地区级,四川,乐山,,,,,,,,,,3.0,2.0,,,,
2月22日,地区级,四川,南充,,2.0,,,,,,,,38.0,20.0,,,,
2月22日,地区级,四川,宜宾,,1.0,,,,,,,,12.0,8.0,,,,
2月22日,地区级,四川,广安,,,,,,,,,,30.0,20.0,,,,
2月22日,地区级,四川,达州,,,,,,,,,,41.0,13.0,,,,
2月22日,地区级,四川,巴中,,,,,,,,,,24.0,10.0,,,,
2月22日,地区级,四川,雅安,,,,,,,,,,7.0,4.0,,,,
2月22日,地区级,四川,眉山,,,,,,,,,,8.0,6.0,,,,
2月22日,地区级,四川,资阳,,,,,,,,,,3.0,2.0,,,,
2月22日,地区级,四川,阿坝,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,四川,甘孜,,2.0,,,,,,,,69.0,12.0,,,,
2月22日,地区级,四川,凉山,,2.0,,,,,,,,13.0,8.0,,,,
2月22日,省级,四川,,,14.0,,,,,,,,526.0,256.0,3.0,,,
2月22日,地区级,台湾,台湾,,,,,,,,,,26.0,2.0,1.0,,,
2月22日,省级,台湾,,,,,,,,,,,26.0,2.0,1.0,,,
2月22日,地区级,天津,宝坻区,2.0,2.0,,,,,,,,60.0,19.0,2.0,,,
2月22日,地区级,天津,河东区,,,,,,,,,,15.0,8.0,1.0,,,
2月22日,地区级,天津,河北区,,,,,,,,,,12.0,10.0,,,,
2月22日,地区级,天津,和平区,,,,,,,,,,6.0,4.0,,,,
2月22日,地区级,天津,河西区,,1.0,,,,,,,,4.0,3.0,,,,
2月22日,地区级,天津,宁河区,,,,,,,,,,4.0,1.0,,,,
2月22日,地区级,天津,东丽区,,,,,,,,,,4.0,2.0,,,,
2月22日,地区级,天津,西青区,,,,,,,,,,4.0,4.0,,,,
2月22日,地区级,天津,南开区,,,,,,,,,,6.0,2.0,,,,
2月22日,地区级,天津,滨海新区,,,,,,,,,,3.0,2.0,,,,
2月22日,地区级,天津,红桥区,,,,,,,,,,2.0,2.0,,,,
2月22日,地区级,天津,津南区,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,天津,北辰区,,,,,,,,,,6.0,2.0,,,,
2月22日,地区级,天津,武清区,,,,,,,,,,2.0,1.0,,,,
2月22日,地区级,天津,外地来津,,,,,,,,,,6.0,4.0,,,,
2月22日,省级,天津,,2.0,3.0,,,,,,,,135.0,65.0,3.0,,,
2月22日,地区级,香港,香港,1.0,5.0,,,,,,,,69.0,11.0,2.0,,,
2月22日,省级,香港,,1.0,5.0,,,,,,,,69.0,11.0,2.0,,,
2月22日,地区级,新疆,乌鲁木齐,,,,,,,,,,23.0,10.0,,,,
2月22日,地区级,新疆,伊犁州,,,,,,,,,,18.0,6.0,,,,
2月22日,地区级,新疆,昌吉州,,1.0,,,,,,,,4.0,3.0,,,,
2月22日,地区级,新疆,巴州,,,,,,,,,,3.0,2.0,,,,
2月22日,地区级,新疆,阿克苏,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,新疆,吐鲁番,,,,,,,,,,3.0,1.0,,,,
2月22日,地区级,新疆,兵团第四师,,,,,,,,,,10.0,,,,,
2月22日,地区级,新疆,兵团第六师,,,,,,,,,,2.0,,,,,
2月22日,地区级,新疆,兵团第七师,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,新疆,兵团第八师,,,,,,,,,,4.0,1.0,1.0,,,
2月22日,地区级,新疆,兵团第九师,,,,,,,,,,4.0,,1.0,,,
2月22日,地区级,新疆,兵团第十二师,,,,,,,,,,3.0,,,,,
2月22日,省级,新疆,,0.0,1.0,0.0,,,,0.0,,,76.0,25.0,2.0,,,
2月22日,地区级,西藏,拉萨,,,,,,,,,,1.0,1.0,,,,
2月22日,省级,西藏,,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,云南,昆明,,,,,,,,,,53.0,32.0,,,,
2月22日,地区级,云南,西双版纳州,,5.0,,,,,,,,15.0,9.0,1.0,,,
2月22日,地区级,云南,玉溪,,,,,,,,,,14.0,9.0,1.0,,,
2月22日,地区级,云南,昭通,,4.0,,,,,,,,25.0,10.0,,,,
2月22日,地区级,云南,曲靖,,,,,,,,,,13.0,8.0,,,,
2月22日,地区级,云南,大理,,1.0,,,,,,,,13.0,11.0,,,,
2月22日,地区级,云南,保山,,1.0,,,,,,,,9.0,5.0,,,,
2月22日,地区级,云南,丽江,,,,,,,,,,7.0,7.0,,,,
2月22日,地区级,云南,红河,,,,,,,,,,9.0,4.0,,,,
2月22日,地区级,云南,德宏州,,,,,,,,,,5.0,2.0,,,,
2月22日,地区级,云南,楚雄州,,,,,,,,,,4.0,4.0,,,,
2月22日,地区级,云南,普洱,,,,,,,,,,4.0,4.0,,,,
2月22日,地区级,云南,文山州,,,,,,,,,,2.0,1.0,,,,
2月22日,地区级,云南,临沧,,,,,,,,,,1.0,1.0,,,,
2月22日,地区级,云南,地区待确认,,,,,,,,,,,,,,,
2月22日,省级,云南,,,11.0,,,,,,,,174.0,107.0,2.0,,,
2月22日,地区级,浙江,杭州,,2.0,,,,,,,,169.0,123.0,,,,
2月22日,地区级,浙江,宁波,,3.0,,,,,,,,157.0,109.0,,,,
2月22日,地区级,浙江,温州,,12.0,,,,,,,,504.0,280.0,1.0,,,
2月22日,地区级,浙江,湖州,,1.0,,,,,,,,10.0,7.0,,,,
2月22日,地区级,浙江,嘉兴,,1.0,,,,,,,,45.0,23.0,,,,
2月22日,地区级,浙江,绍兴,,6.0,,,,,,,,42.0,27.0,,,,
2月22日,地区级,浙江,金华,,2.0,,,,,,,,55.0,39.0,,,,
2月22日,地区级,浙江,衢州,,,,,,,,,,14.0,10.0,,,,
2月22日,地区级,浙江,舟山,,,,,,,,,,10.0,5.0,,,,
2月22日,地区级,浙江,台州,,8.0,,,,,,,,146.0,92.0,,,,
2月22日,地区级,浙江,丽水,,,,,,,,,,17.0,14.0,,,,
2月22日,地区级,浙江,省十里丰监狱,,,,,,,,,,36.0,,,,,
2月22日,省级,浙江,,,35.0,,,,,,,,1205.0,729.0,1.0,,,
2月23日,地区级,安徽,合肥,,2.0,,,,,,,,174.0,103.0,1.0,,,
2月23日,地区级,安徽,淮北,,2.0,,,,,,,,27.0,17.0,,,,
2月23日,地区级,安徽,亳州,,7.0,,,,,,,,108.0,80.0,,,,
2月23日,地区级,安徽,宿州,,,,,,,,,,41.0,26.0,,,,
2月23日,地区级,安徽,蚌埠,,6.0,,,,,,,,160.0,107.0,5.0,,,
2月23日,地区级,安徽,阜阳,,3.0,,,,,,,,155.0,102.0,,,,
2月23日,地区级,安徽,滁州,,,,,,,,,,13.0,8.0,,,,
2月23日,地区级,安徽,六安,,1.0,,,,,,,,69.0,44.0,,,,
2月23日,地区级,安徽,铜陵,,1.0,,,,,,,,29.0,15.0,,,,
2月23日,地区级,安徽,马鞍山,,,,,,,,,,38.0,19.0,,,,
2月23日,地区级,安徽,池州,,,,,,,,,,17.0,10.0,,,,
2月23日,地区级,安徽,安庆,,4.0,,,,,,,,83.0,65.0,,,,
2月23日,地区级,安徽,淮南,,,,,,,,,,27.0,15.0,,,,
2月23日,地区级,安徽,芜湖,,2.0,,,,,,,,33.0,27.0,,,,
2月23日,地区级,安徽,宣城,,,,,,,,,,6.0,4.0,,,,
2月23日,地区级,安徽,黄山,,,,,,,,,,9.0,6.0,,,,
2月23日,省级,安徽,,,28.0,,,,,,,,989.0,648.0,6.0,,,
2月23日,地区级,澳门,澳门,,,,,,,,,,10.0,6.0,,,,
2月23日,省级,澳门,,,,,,,,,,,10.0,6.0,,,,
2月23日,地区级,北京,东城,,,,,,,,,,12.0,,,,,
2月23日,地区级,北京,西城,,,,,,,,,,53.0,,,,,
2月23日,地区级,北京,朝阳,,,,,,,,,,60.0,,,,,
2月23日,地区级,北京,丰台,,,,,,,,,,41.0,,,,,
2月23日,地区级,北京,石景山,,,,,,,,,,14.0,,,,,
2月23日,地区级,北京,海淀,,,,,,,,,,62.0,,,,,
2月23日,地区级,北京,门头沟,,,,,,,,,,3.0,,,,,
2月23日,地区级,北京,房山,,,,,,,,,,16.0,,,,,
2月23日,地区级,北京,通州,,,,,,,,,,19.0,,,,,
2月23日,地区级,北京,顺义,,,,,,,,,,10.0,,,,,
2月23日,地区级,北京,昌平,,,,,,,,,,29.0,,,,,
2月23日,地区级,北京,大兴,,,,,,,,,,39.0,,,,,
2月23日,地区级,北京,怀柔,,,,,,,,,,7.0,,,,,
2月23日,地区级,北京,平谷,,,,,,,,,,,,,,,
2月23日,地区级,北京,密云,,,,,,,,,,7.0,,,,,
2月23日,地区级,北京,延庆,,,,,,,,,,1.0,,,,,
2月23日,地区级,北京,外地来京,,,,,,,,,,26.0,,,,,
2月23日,地区级,北京,地区待确认,,9.0,,,,,,,,,198.0,4.0,,,
2月23日,省级,北京,,,9.0,,,,,,,,399.0,198.0,4.0,,,
2月23日,地区级,重庆,万州区,,,,,,,,,,118.0,66.0,4.0,,,
2月23日,地区级,重庆,黔江区,,,,,,,,,,2.0,2.0,,,,
2月23日,地区级,重庆,涪陵区,,,,,,,,,,5.0,2.0,,,,
2月23日,地区级,重庆,渝中区,,1.0,,,,,,,,20.0,16.0,,,,
2月23日,地区级,重庆,大渡口区,,,,,,,,,,7.0,6.0,,,,
2月23日,地区级,重庆,江北区,,1.0,,,,,,,,28.0,11.0,,,,
2月23日,地区级,重庆,沙坪坝区,1.0,,,,,,,,,9.0,1.0,,,,
2月23日,地区级,重庆,九龙坡区,,,,,,,,,,20.0,11.0,1.0,,,
2月23日,地区级,重庆,南岸区,,,,,,,,,,15.0,5.0,,,,
2月23日,地区级,重庆,北碚区,,,,,,,,,,,,,,,
2月23日,地区级,重庆,渝北区,,,,,,,,,,17.0,10.0,,,,
2月23日,地区级,重庆,巴南区,,,,,,,,,,6.0,3.0,,,,
2月23日,地区级,重庆,长寿区,1.0,,,,,,,,,22.0,11.0,,,,
2月23日,地区级,重庆,江津区,,1.0,,,,,,,,4.0,4.0,,,,
2月23日,地区级,重庆,合川区,,,,,,,,,,23.0,13.0,,,,
2月23日,地区级,重庆,永川区,,,,,,,,,,5.0,4.0,,,,
2月23日,地区级,重庆,南川区,,,,,,,,,,,,,,,
2月23日,地区级,重庆,綦江区,,,,,,,,,,23.0,12.0,,,,
2月23日,地区级,重庆,大足区,,,,,,,,,,14.0,9.0,,,,
2月23日,地区级,重庆,璧山区,,,,,,,,,,9.0,7.0,,,,
2月23日,地区级,重庆,铜梁区,,,,,,,,,,10.0,4.0,,,,
2月23日,地区级,重庆,潼南区,,1.0,,,,,,,,18.0,7.0,,,,
2月23日,地区级,重庆,荣昌区,,,,,,,,,,9.0,5.0,,,,
2月23日,地区级,重庆,开州区,,,,,,,,,,21.0,16.0,1.0,,,
2月23日,地区级,重庆,梁平区,,,,,,,,,,4.0,4.0,,,,
2月23日,地区级,重庆,武隆区,,,,,,,,,,1.0,1.0,,,,
2月23日,地区级,重庆,城口县,,,,,,,,,,2.0,2.0,,,,
2月23日,地区级,重庆,丰都县,,,,,,,,,,10.0,4.0,,,,
2月23日,地区级,重庆,垫江县,,,,,,,,,,20.0,10.0,,,,
2月23日,地区级,重庆,忠县,,,,,,,,,,21.0,18.0,,,,
2月23日,地区级,重庆,云阳县,,2.0,,,,,,,,25.0,21.0,,,,
2月23日,地区级,重庆,奉节县,,1.0,,,,,,,,22.0,11.0,,,,
2月23日,地区级,重庆,巫山县,,,,,,,,,,10.0,6.0,,,,
2月23日,地区级,重庆,巫溪县,,,,,,,,,,14.0,9.0,,,,
2月23日,地区级,重庆,石柱县,,,,,,,,,,15.0,11.0,,,,
2月23日,地区级,重庆,秀山县,,,,,,,,,,1.0,1.0,,,,
2月23日,地区级,重庆,酉阳县,,,,,,,,,,1.0,,,,,
2月23日,地区级,重庆,彭水县,,,,,,,,,,2.0,,,,,
2月23日,地区级,重庆,两江新区,,,,,,,,,,17.0,10.0,,,,
2月23日,地区级,重庆,高新区,,,,,,,,,,4.0,2.0,,,,
2月23日,地区级,重庆,万盛经开区,,,,,,,,,,1.0,,,,,
2月23日,省级,重庆,,2.0,7.0,,,,,,,,575.0,335.0,6.0,,,
2月23日,地区级,福建,厦门,,4.0,,,,,,,,35.0,23.0,,,,
2月23日,地区级,福建,漳州,,,,,,,,,,20.0,14.0,,,,
2月23日,地区级,福建,泉州,,2.0,,,,,,,,46.0,21.0,,,,
2月23日,地区级,福建,南平,,,,,,,,,,20.0,10.0,,,,
2月23日,地区级,福建,福州,,3.0,,,,,,,,71.0,53.0,1.0,,,
2月23日,地区级,福建,莆田,,,,,,,,,,55.0,24.0,,,,
2月23日,地区级,福建,宁德,,,,,,,,,,26.0,20.0,,,,
2月23日,地区级,福建,三明,,,,,,,,,,14.0,5.0,,,,
2月23日,地区级,福建,龙岩,,,,,,,,,,6.0,4.0,,,,
2月23日,省级,福建,,,9.0,,,,,,,,293.0,174.0,1.0,,,
2月23日,地区级,甘肃,兰州,,2.0,,,,,,,,36.0,31.0,2.0,,,
2月23日,地区级,甘肃,嘉峪关,,,,,,,,,,,,,,,
2月23日,地区级,甘肃,金昌,,,,,,,,,,1.0,1.0,,,,
2月23日,地区级,甘肃,白银,,,,,,,,,,4.0,3.0,,,,
2月23日,地区级,甘肃,天水,,,,,,,,,,12.0,12.0,,,,
2月23日,地区级,甘肃,武威,,,,,,,,,,,,,,,
2月23日,地区级,甘肃,张掖,,,,,,,,,,2.0,2.0,,,,
2月23日,地区级,甘肃,平凉,,,,,,,,,,9.0,6.0,,,,
2月23日,地区级,甘肃,酒泉,,,,,,,,,,,,,,,
2月23日,地区级,甘肃,庆阳,,,,,,,,,,3.0,2.0,,,,
2月23日,地区级,甘肃,定西,,,,,,,,,,9.0,8.0,,,,
2月23日,地区级,甘肃,陇南,,,,,,,,,,4.0,4.0,,,,
2月23日,地区级,甘肃,临夏,,,,,,,,,,3.0,3.0,,,,
2月23日,地区级,甘肃,甘南州,,,,,,,,,,8.0,6.0,,,,
2月23日,省级,甘肃,,,2.0,,,,,,,,91.0,78.0,2.0,,,
2月23日,地区级,广东,深圳,,11.0,,,,,,,,417.0,237.0,3.0,,,
2月23日,地区级,广东,广州,,8.0,,,,,,,,345.0,204.0,,,,
2月23日,地区级,广东,珠海,,2.0,,,,,,,,98.0,54.0,1.0,,,
2月23日,地区级,广东,佛山,,2.0,,,,,,,,84.0,36.0,,,,
2月23日,地区级,广东,东莞,2.0,5.0,,,,,,,,96.0,32.0,1.0,,,
2月23日,地区级,广东,中山,,3.0,,,,,,,,66.0,49.0,,,,
2月23日,地区级,广东,惠州,,,,,,,,,,62.0,46.0,,,,
2月23日,地区级,广东,汕头,,,,,,,,,,25.0,21.0,,,,
2月23日,地区级,广东,江门,,,,,,,,,,23.0,9.0,,,,
2月23日,地区级,广东,湛江,,2.0,,,,,,,,22.0,14.0,,,,
2月23日,地区级,广东,肇庆,,,,,,,,,,19.0,10.0,1.0,,,
2月23日,地区级,广东,梅州,,,,,,,,,,16.0,11.0,,,,
2月23日,地区级,广东,阳江,1.0,,,,,,,,,14.0,10.0,,,,
